audit_id,entry_id,source_split,also_in_compressed,dataset,category,task,instruction,semantic_grounding_score,geometric_action_consistency_score,physics_feasibility_score,retrieval_utility_score,overall_quality_score,uncertainty,predicted_decision,human_semantic_grounding_score,human_geometric_action_consistency_score,human_physics_feasibility_score,human_retrieval_utility_score,human_overall_decision,adjudication_notes,provenance
audit_0218,s2p2e-rag-0021579,full,False,shapenet,cone,tool_use,"use the cone as a tool grasp, place, align",0.5760664343833923,0.8307721018791199,0.999700665473938,0.6038719415664673,0.7471617460250854,0.007883649319410324,reject,,,,,,,provisional_model_estimate
audit_0219,s2p2e-rag-0049672,full,False,shapenet,stool,insert,"insert the stool into the slot grasp, place, align",0.8493888974189758,0.9078984260559082,0.99950110912323,0.7869104146957397,0.8856029510498047,0.005190704017877579,revise,,,,,,,provisional_model_estimate
audit_0220,s2p2e-rag-0000282,full,False,shapenet,airplane,insert,"insert the airplane into the slot grasp, place, align",0.6603738069534302,0.9041703939437866,0.999737560749054,0.8236485719680786,0.8492862582206726,0.003124815644696355,revise,,,,,,,provisional_model_estimate
audit_0221,s2p2e-rag-0051173,full,False,shapenet,table,pour,"pour using the table support, place, align",0.5248867869377136,0.9142109155654907,0.9996712803840637,0.7969971895217896,0.8127478361129761,0.0065778628922998905,revise,,,,,,,provisional_model_estimate
audit_0222,s2p2e-rag-0034760,full,True,shapenet,monitor,pick,"pick the monitor grasp, place, align",0.8981477618217468,0.9193435907363892,0.9995682835578918,0.8878508806228638,0.9267290830612183,0.005492477212101221,accept,,,,,,,provisional_model_estimate
audit_0223,s2p2e-rag-0059638,full,False,shapenet,vase,pour,"pour using the vase grasp, place, align",0.8844342231750488,0.8494224548339844,0.999692440032959,0.6389250755310059,0.8420508503913879,0.009607575833797455,revise,,,,,,,provisional_model_estimate
audit_0224,s2p2e-rag-0037388,full,False,shapenet,night_stand,pour,"pour using the night stand grasp, place, align",0.5326720476150513,0.8811603784561157,0.9996293783187866,0.6531508564949036,0.7647106647491455,0.004626466426998377,reject,,,,,,,provisional_model_estimate
audit_0225,s2p2e-rag-0055444,full,False,shapenet,toilet,tool_use,"use the toilet as a tool grasp, place, align",0.5632625818252563,0.8635729551315308,0.9997297525405884,0.6816232800483704,0.7740982174873352,0.0036146403290331364,reject,,,,,,,provisional_model_estimate
audit_0226,s2p2e-rag-0063788,full,False,shapenet,toilet,pour,"pour using the toilet grasp, place, align",0.5220097303390503,0.874917209148407,0.9995732307434082,0.6831544041633606,0.7700725197792053,0.003970532678067684,reject,,,,,,,provisional_model_estimate
audit_0227,s2p2e-rag-0020289,full,False,shapenet,chair,tool_use,"use the chair as a tool support, lift, align",0.8755452036857605,0.9080122709274292,0.9995648264884949,0.8153675198554993,0.8997321128845215,0.003644277574494481,revise,,,,,,,provisional_model_estimate
audit_0228,s2p2e-rag-0024890,full,True,shapenet,door,pick,"pick the door grasp, place, align",0.8989452123641968,0.9525815844535828,0.9991846084594727,0.920610249042511,0.9425796270370483,0.00419578468427062,accept,,,,,,,provisional_model_estimate
audit_0229,s2p2e-rag-0038890,full,True,shapenet,person,pick,"pick the person grasp, place, align",0.8939732313156128,0.9192169904708862,0.9995864629745483,0.847485363483429,0.9142862558364868,0.004148474428802729,accept,,,,,,,provisional_model_estimate
audit_0230,s2p2e-rag-0028534,full,False,shapenet,glass_box,tool_use,"use the glass box as a tool grasp, place, align",0.5516846776008606,0.847067654132843,0.999701201915741,0.6924384236335754,0.7715412378311157,0.004301563836634159,reject,,,,,,,provisional_model_estimate
audit_0231,s2p2e-rag-0007665,full,True,shapenet,bench,pick,"pick the bench grasp, place, align",0.8997513651847839,0.9497058987617493,0.999637246131897,0.9410024881362915,0.948095977306366,0.004464359488338232,accept,,,,,,,provisional_model_estimate
audit_0232,s2p2e-rag-0007989,full,False,shapenet,bench,tool_use,"use the bench as a tool grasp, place, align",0.8380544781684875,0.8542281985282898,0.9997537732124329,0.8178267478942871,0.8773953318595886,0.01207432709634304,revise,,,,,,,provisional_model_estimate
audit_0233,s2p2e-rag-0041104,full,True,shapenet,plant,tool_use,"use the plant as a tool grasp, place, align",0.884660542011261,0.932529628276825,0.9994300007820129,0.9478599429130554,0.9439455270767212,0.0036966651678085327,accept,,,,,,,provisional_model_estimate
audit_0234,s2p2e-rag-0007492,full,True,shapenet,bench,insert,"insert the bench into the slot grasp, place, align",0.7913235425949097,0.9236969947814941,0.9999054074287415,0.8900629878044128,0.9028183817863464,0.010266831144690514,accept,,,,,,,provisional_model_estimate
audit_0235,s2p2e-rag-0006572,full,False,shapenet,bed,insert,"insert the bed into the slot grasp, place, align",0.8481578826904297,0.9175660014152527,0.999852180480957,0.8108245730400085,0.8938498497009277,0.004082974977791309,revise,,,,,,,provisional_model_estimate
audit_0236,s2p2e-rag-0062493,full,False,shapenet,chair,pour,"pour using the chair support, lift, align",0.5308471322059631,0.8708586692810059,0.9994640350341797,0.6390508413314819,0.7608002424240112,0.008014829829335213,reject,,,,,,,provisional_model_estimate
audit_0237,s2p2e-rag-0065909,full,True,objaverse,objaverse_asset,tool_use,use the objaverse asset as a tool graspable rigid object with unknown semantics,0.8626354336738586,0.9147742986679077,0.9991048574447632,0.9656869173049927,0.9361839294433594,0.004978595767170191,accept,,,,,,,provisional_model_estimate
audit_0238,s2p2e-rag-0020635,full,False,shapenet,chair,pick,"pick the chair support, lift, align",0.8942489624023438,0.9209449887275696,0.9993904829025269,0.7162404656410217,0.8815153241157532,0.0033943024463951588,revise,,,,,,,provisional_model_estimate
audit_0239,s2p2e-rag-0007455,full,False,shapenet,bed,pick,"pick the bed grasp, place, align",0.892816424369812,0.9181731343269348,0.9997784495353699,0.7886602282524109,0.8998594284057617,0.002731087850406766,revise,,,,,,,provisional_model_estimate
audit_0240,s2p2e-rag-0066562,full,False,objaverse,objaverse_asset,insert,insert the objaverse asset into the slot graspable rigid object with unknown semantics,0.8540782928466797,0.8978255987167358,0.9996278882026672,0.812796950340271,0.893366813659668,0.003733660327270627,revise,,,,,,,provisional_model_estimate
audit_0241,s2p2e-rag-0010500,full,True,shapenet,bookshelf,pick,"pick the bookshelf grasp, place, align",0.8986765742301941,0.9480376243591309,0.9994220733642578,0.9267790913581848,0.9451435804367065,0.003640437498688698,accept,,,,,,,provisional_model_estimate
audit_0242,s2p2e-rag-0024356,full,True,shapenet,desk,place,"place the desk at the target zone grasp, place, align",0.8981113433837891,0.9472163319587708,0.9995299577713013,0.8163725137710571,0.9159560203552246,0.002562446054071188,accept,,,,,,,provisional_model_estimate
audit_0243,s2p2e-rag-0008981,full,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.8963106274604797,0.9610863924026489,0.9994727969169617,0.9079683423042297,0.9413694143295288,0.0037262272089719772,accept,,,,,,,provisional_model_estimate
audit_0244,s2p2e-rag-0008907,full,False,shapenet,bookshelf,insert,"insert the bookshelf into the slot grasp, place, align",0.6549493074417114,0.898114800453186,0.9997981190681458,0.835122287273407,0.8480968475341797,0.00545279448851943,revise,,,,,,,provisional_model_estimate
audit_0245,s2p2e-rag-0030828,full,False,shapenet,keyboard,pour,"pour using the keyboard grasp, place, align",0.5292171835899353,0.945483386516571,0.9995824098587036,0.881173312664032,0.8404034376144409,0.007054748944938183,revise,,,,,,,provisional_model_estimate
audit_0246,s2p2e-rag-0052923,full,False,shapenet,tent,pour,"pour using the tent grasp, place, align",0.5388719439506531,0.9097903966903687,0.999695897102356,0.8104561567306519,0.8194423913955688,0.0031594522297382355,revise,,,,,,,provisional_model_estimate
audit_0247,s2p2e-rag-0015713,full,False,shapenet,car,pour,"pour using the car grasp, place, align",0.5288323163986206,0.9236385226249695,0.999754786491394,0.8161002993583679,0.8175472021102905,0.005001704674214125,revise,,,,,,,provisional_model_estimate
audit_0248,s2p2e-rag-0032271,full,False,shapenet,laptop,place,"place the laptop at the target zone grasp, place, align",0.8905428051948547,0.9505109786987305,0.9994657635688782,0.744236946105957,0.8937951922416687,0.003848335240036249,revise,,,,,,,provisional_model_estimate
audit_0249,s2p2e-rag-0005209,full,False,shapenet,bed,tool_use,"use the bed as a tool grasp, place, align",0.8758608102798462,0.8241941332817078,0.9993540048599243,0.8108202219009399,0.8770282864570618,0.003712297882884741,revise,,,,,,,provisional_model_estimate
audit_0250,s2p2e-rag-0067530,compressed,True,objaverse,objaverse_asset,pick,pick the objaverse asset graspable rigid object with unknown semantics,0.8955610394477844,0.9391565322875977,0.9995880126953125,0.8163056373596191,0.9146900177001953,0.0033729244023561478,accept,,,,,,,provisional_model_estimate
audit_0251,s2p2e-rag-0057286,compressed,True,shapenet,tv_stand,place,"place the tv stand at the target zone grasp, place, align",0.9012056589126587,0.9601027369499207,0.999477207660675,0.9342666864395142,0.9490474462509155,0.003526400774717331,accept,,,,,,,provisional_model_estimate
audit_0252,s2p2e-rag-0048281,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.894666850566864,0.937789797782898,0.9991409182548523,0.8775628209114075,0.9278383255004883,0.0034600708167999983,accept,,,,,,,provisional_model_estimate
audit_0253,s2p2e-rag-0035331,compressed,True,shapenet,monitor,place,"place the monitor at the target zone grasp, place, align",0.8938120603561401,0.9359919428825378,0.9996705055236816,0.8398900032043457,0.9173313975334167,0.0042899600230157375,accept,,,,,,,provisional_model_estimate
audit_0254,s2p2e-rag-0001251,compressed,True,shapenet,airplane,place,"place the airplane at the target zone grasp, place, align",0.894207775592804,0.9176847338676453,0.9996628761291504,0.8584386706352234,0.9179302453994751,0.0023379954509437084,accept,,,,,,,provisional_model_estimate
audit_0255,s2p2e-rag-0009439,compressed,True,shapenet,bookshelf,tool_use,"use the bookshelf as a tool grasp, place, align",0.8737554550170898,0.891020655632019,0.9995630383491516,0.8950678706169128,0.9160352945327759,0.0052776760421693325,accept,,,,,,,provisional_model_estimate
audit_0256,s2p2e-rag-0057990,compressed,True,shapenet,vase,pick,"pick the vase grasp, place, align",0.8991702198982239,0.9449512362480164,0.9996708035469055,0.8875934481620789,0.9333717226982117,0.002240604953840375,accept,,,,,,,provisional_model_estimate
audit_0257,s2p2e-rag-0042935,compressed,True,shapenet,radio,pick,"pick the radio grasp, place, align",0.8915340304374695,0.9620366096496582,0.9991685748100281,0.9061881899833679,0.9399831891059875,0.002839218359440565,accept,,,,,,,provisional_model_estimate
audit_0258,s2p2e-rag-0042469,compressed,True,shapenet,plant,tool_use,"use the plant as a tool grasp, place, align",0.8841246366500854,0.93754643201828,0.9993464350700378,0.9527289271354675,0.9456344842910767,0.004584521986544132,accept,,,,,,,provisional_model_estimate
audit_0259,s2p2e-rag-0056660,compressed,True,shapenet,tv_stand,pick,"pick the tv stand grasp, place, align",0.8976462483406067,0.9422346949577332,0.9995711445808411,0.8946182131767273,0.9339418411254883,0.0038504251278936863,accept,,,,,,,provisional_model_estimate
audit_0260,s2p2e-rag-0022634,compressed,True,shapenet,curtain,tool_use,"use the curtain as a tool grasp, place, align",0.8529912829399109,0.9427939653396606,0.9997017979621887,0.9206143617630005,0.9318096041679382,0.01553857047110796,accept,,,,,,,provisional_model_estimate
audit_0261,s2p2e-rag-0022985,compressed,True,shapenet,curtain,pick,"pick the curtain grasp, place, align",0.8951590657234192,0.9532393217086792,0.9994969367980957,0.9208153486251831,0.9419564008712769,0.012660421431064606,accept,,,,,,,provisional_model_estimate
audit_0262,s2p2e-rag-0015611,compressed,True,shapenet,car,place,"place the car at the target zone grasp, place, align",0.8983462452888489,0.9357868432998657,0.9995061755180359,0.8836568593978882,0.9302627444267273,0.0047007473185658455,accept,,,,,,,provisional_model_estimate
audit_0263,s2p2e-rag-0045167,compressed,True,shapenet,sofa,insert,"insert the sofa into the slot support, align, place",0.8572179079055786,0.9212079048156738,0.9997644424438477,0.8460512161254883,0.9064655303955078,0.002156830858439207,accept,,,,,,,provisional_model_estimate
audit_0264,s2p2e-rag-0065630,compressed,True,objaverse,objaverse_asset,pick,pick the objaverse asset graspable rigid object with unknown semantics,0.8959301710128784,0.9522892832756042,0.9993034601211548,0.8942801356315613,0.9354001879692078,0.004605593625456095,accept,,,,,,,provisional_model_estimate
audit_0265,s2p2e-rag-0002095,compressed,True,shapenet,airplane,pick,"pick the airplane grasp, place, align",0.894452691078186,0.9106820821762085,0.9997032880783081,0.8898490071296692,0.9242743253707886,0.0026431605219841003,accept,,,,,,,provisional_model_estimate
audit_0266,s2p2e-rag-0047526,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.8954156041145325,0.9422351717948914,0.9995028376579285,0.911978542804718,0.9371337890625,0.005745145492255688,accept,,,,,,,provisional_model_estimate
audit_0267,s2p2e-rag-0049426,compressed,True,shapenet,stairs,place,"place the stairs at the target zone grasp, place, align",0.9006182551383972,0.9757484197616577,0.9989849925041199,0.9345510601997375,0.9526942372322083,0.003906792961061001,accept,,,,,,,provisional_model_estimate
audit_0268,s2p2e-rag-0012415,compressed,True,shapenet,bottle,pick,"pick the bottle grasp, pour, upright",0.8985130190849304,0.9714071154594421,0.9992745518684387,0.9396036863327026,0.9544614553451538,0.004210451152175665,accept,,,,,,,provisional_model_estimate
audit_0269,s2p2e-rag-0007956,compressed,True,shapenet,bench,place,"place the bench at the target zone grasp, place, align",0.8968778848648071,0.9398826360702515,0.999700665473938,0.8595609664916992,0.9244739413261414,0.003294307040050626,accept,,,,,,,provisional_model_estimate
audit_0270,s2p2e-rag-0050215,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.8938699960708618,0.9089433550834656,0.9996369481086731,0.8537856936454773,0.9149176478385925,0.004213777836412191,accept,,,,,,,provisional_model_estimate
audit_0271,s2p2e-rag-0002916,compressed,True,shapenet,airplane,place,"place the airplane at the target zone grasp, place, align",0.8939324617385864,0.9170540571212769,0.9996975064277649,0.8628522753715515,0.9185431599617004,0.004249542485922575,accept,,,,,,,provisional_model_estimate
audit_0272,s2p2e-rag-0013006,compressed,True,shapenet,bottle,place,"place the bottle at the target zone grasp, pour, upright",0.8957446813583374,0.9619870185852051,0.9992420077323914,0.9188774228096008,0.9447999000549316,0.0053850263357162476,accept,,,,,,,provisional_model_estimate
audit_0273,s2p2e-rag-0011446,compressed,True,shapenet,bookshelf,place,"place the bookshelf at the target zone grasp, place, align",0.9000824093818665,0.9679964184761047,0.9993553161621094,0.9315239191055298,0.9525243043899536,0.004647294525057077,accept,,,,,,,provisional_model_estimate
audit_0274,s2p2e-rag-0010434,compressed,True,shapenet,bookshelf,tool_use,"use the bookshelf as a tool grasp, place, align",0.8789018392562866,0.913390040397644,0.9993011355400085,0.8670915365219116,0.9148185849189758,0.003919772803783417,accept,,,,,,,provisional_model_estimate
audit_0275,s2p2e-rag-0065289,compressed,True,objaverse,objaverse_asset,tool_use,use the objaverse asset as a tool graspable rigid object with unknown semantics,0.8903678059577942,0.9274870753288269,0.9994434118270874,0.9402656555175781,0.9402077794075012,0.006311310920864344,accept,,,,,,,provisional_model_estimate
audit_0276,s2p2e-rag-0048649,compressed,True,shapenet,sofa,tool_use,"use the sofa as a tool support, align, place",0.8758600354194641,0.8968466520309448,0.9993211627006531,0.8901990056037903,0.9170117378234863,0.005114774219691753,accept,,,,,,,provisional_model_estimate
audit_0277,s2p2e-rag-0056661,compressed,True,shapenet,tv_stand,place,"place the tv stand at the target zone grasp, place, align",0.9016836285591125,0.9576364755630493,0.9996199607849121,0.9033054113388062,0.941555380821228,0.0027785995043814182,accept,,,,,,,provisional_model_estimate
audit_0278,s2p2e-rag-0047667,compressed,True,shapenet,sofa,insert,"insert the sofa into the slot support, align, place",0.8564969301223755,0.9193936586380005,0.9998664855957031,0.8441762924194336,0.906332790851593,0.0036576557904481888,accept,,,,,,,provisional_model_estimate
audit_0279,s2p2e-rag-0063815,compressed,True,shapenet,tv_stand,pick,"pick the tv stand grasp, place, align",0.8959956169128418,0.914115309715271,0.9995913505554199,0.9115409851074219,0.9307659268379211,0.004238005727529526,accept,,,,,,,provisional_model_estimate
audit_0280,s2p2e-rag-0066006,compressed,True,objaverse,objaverse_asset,place,place the objaverse asset at the target zone graspable rigid object with unknown semantics,0.9002475738525391,0.9641740918159485,0.9993363618850708,0.9484143257141113,0.9541770815849304,0.003914528526365757,accept,,,,,,,provisional_model_estimate
audit_0281,s2p2e-rag-0062094,compressed,True,shapenet,bottle,tool_use,"use the bottle as a tool grasp, pour, upright",0.8823999166488647,0.9222485423088074,0.9997349977493286,0.8985192179679871,0.9269328117370605,0.0038843639194965363,accept,,,,,,,provisional_model_estimate
audit_0282,s2p2e-rag-0047576,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.89813631772995,0.9392468333244324,0.9996902346611023,0.8881672620773315,0.9317871928215027,0.002771303988993168,accept,,,,,,,provisional_model_estimate
audit_0283,s2p2e-rag-0044755,compressed,True,shapenet,sink,pick,"pick the sink grasp, place, align",0.8972169160842896,0.9399279356002808,0.9993206858634949,0.9142082333564758,0.9372988939285278,0.005352334585040808,accept,,,,,,,provisional_model_estimate
audit_0284,s2p2e-rag-0012873,compressed,True,shapenet,bottle,pour,"pour using the bottle grasp, pour, upright",0.8803834915161133,0.9048873782157898,0.9998138546943665,0.920693039894104,0.9285661578178406,0.00939420610666275,accept,,,,,,,provisional_model_estimate
audit_0285,s2p2e-rag-0050405,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.8943566083908081,0.9059550166130066,0.9997199177742004,0.8993183970451355,0.9253710508346558,0.0032136552035808563,accept,,,,,,,provisional_model_estimate
audit_0286,s2p2e-rag-0054301,compressed,True,shapenet,toilet,place,"place the toilet at the target zone grasp, place, align",0.8914558291435242,0.9365838766098022,0.999629020690918,0.8487840890884399,0.9191552400588989,0.003942699171602726,accept,,,,,,,provisional_model_estimate
audit_0287,s2p2e-rag-0046356,compressed,True,shapenet,sofa,place,"place the sofa at the target zone support, align, place",0.8994693756103516,0.9464594721794128,0.9995940923690796,0.902273952960968,0.9375936388969421,0.002821556758135557,accept,,,,,,,provisional_model_estimate
audit_0288,s2p2e-rag-0032865,compressed,True,shapenet,mantel,pick,"pick the mantel grasp, place, align",0.8920398950576782,0.9387510418891907,0.9995249509811401,0.834660530090332,0.9153131246566772,0.003407128620892763,accept,,,,,,,provisional_model_estimate
audit_0289,s2p2e-rag-0022961,compressed,True,shapenet,curtain,place,"place the curtain at the target zone grasp, place, align",0.8957088589668274,0.9426586031913757,0.9995598793029785,0.8468942642211914,0.9209344983100891,0.0053701093420386314,accept,,,,,,,provisional_model_estimate
audit_0290,s2p2e-rag-0031535,compressed,True,shapenet,lamp,pick,"pick the lamp grasp, rotate, place",0.8996955752372742,0.9533753395080566,0.9992977976799011,0.9566625356674194,0.9549142718315125,0.002972020534798503,accept,,,,,,,provisional_model_estimate
audit_0291,s2p2e-rag-0006086,compressed,True,shapenet,bed,place,"place the bed at the target zone grasp, place, align",0.8966327905654907,0.9411522150039673,0.9995284080505371,0.8366819620132446,0.918770968914032,0.0033829635940492153,accept,,,,,,,provisional_model_estimate
audit_0292,s2p2e-rag-0045760,compressed,True,shapenet,sofa,pick,"pick the sofa support, align, place",0.8953759074211121,0.9105391502380371,0.9996846914291382,0.9268065690994263,0.935451328754425,0.0036851223558187485,accept,,,,,,,provisional_model_estimate
audit_0293,s2p2e-rag-0008327,compressed,True,shapenet,bench,insert,"insert the bench into the slot grasp, place, align",0.8572880029678345,0.9218831062316895,0.9998775720596313,0.9000542759895325,0.919559121131897,0.004429371561855078,accept,,,,,,,provisional_model_estimate
audit_0294,s2p2e-rag-0047697,compressed,True,shapenet,sofa,insert,"insert the sofa into the slot support, align, place",0.8519939184188843,0.924468994140625,0.9997415542602539,0.8463045954704285,0.9061380624771118,0.004900717176496983,accept,,,,,,,provisional_model_estimate
audit_0295,s2p2e-rag-0024881,compressed,True,shapenet,door,place,"place the door at the target zone grasp, place, align",0.8974157571792603,0.9601691961288452,0.999026894569397,0.9075571298599243,0.9420674443244934,0.004486345686018467,accept,,,,,,,provisional_model_estimate
audit_0296,s2p2e-rag-0006582,compressed,True,shapenet,bed,insert,"insert the bed into the slot grasp, place, align",0.8568323850631714,0.9219757914543152,0.9998313784599304,0.8601810336112976,0.9121031761169434,0.004392759408801794,accept,,,,,,,provisional_model_estimate
audit_0297,s2p2e-rag-0008887,compressed,True,shapenet,bookshelf,insert,"insert the bookshelf into the slot grasp, place, align",0.8550688028335571,0.9335670471191406,0.9998461604118347,0.874625563621521,0.9162985682487488,0.004023941699415445,accept,,,,,,,provisional_model_estimate
audit_0298,s2p2e-rag-0009199,compressed,True,shapenet,bookshelf,tool_use,"use the bookshelf as a tool grasp, place, align",0.8748946189880371,0.9033812284469604,0.9996414184570312,0.8831931948661804,0.9141339063644409,0.004678149241954088,accept,,,,,,,provisional_model_estimate
audit_0299,s2p2e-rag-0012993,compressed,True,shapenet,bottle,pour,"pour using the bottle grasp, pour, upright",0.9175583720207214,0.9024913907051086,0.9996910095214844,0.9185335040092468,0.9370646476745605,0.0073293596506118774,accept,,,,,,,provisional_model_estimate
audit_0300,s2p2e-rag-0005545,compressed,True,shapenet,bed,pick,"pick the bed grasp, place, align",0.8988046646118164,0.9219571948051453,0.9996999502182007,0.9355276226997375,0.9395354986190796,0.006651595234870911,accept,,,,,,,provisional_model_estimate
audit_0301,s2p2e-rag-0057180,compressed,True,shapenet,tv_stand,pick,"pick the tv stand grasp, place, align",0.8983275294303894,0.9458216428756714,0.999726414680481,0.9058631658554077,0.9376925230026245,0.004439559765160084,accept,,,,,,,provisional_model_estimate
audit_0302,s2p2e-rag-0019906,compressed,True,shapenet,chair,place,"place the chair at the target zone support, lift, align",0.8916155099868774,0.9561084508895874,0.9995565414428711,0.8167101740837097,0.9157029986381531,0.003233139170333743,accept,,,,,,,provisional_model_estimate
audit_0303,s2p2e-rag-0029399,compressed,True,shapenet,guitar,tool_use,"use the guitar as a tool grasp, place, align",0.8840705156326294,0.9123071432113647,0.9990814924240112,0.9551389813423157,0.941606879234314,0.006111878901720047,accept,,,,,,,provisional_model_estimate
audit_0304,s2p2e-rag-0056861,compressed,True,shapenet,tv_stand,place,"place the tv stand at the target zone grasp, place, align",0.8983373641967773,0.9551824331283569,0.9995409250259399,0.8817341923713684,0.9341739416122437,0.003790911752730608,accept,,,,,,,provisional_model_estimate
audit_0305,s2p2e-rag-0029254,compressed,True,shapenet,guitar,tool_use,"use the guitar as a tool grasp, place, align",0.8892574310302734,0.9315277338027954,0.9992314577102661,0.9603275060653687,0.9467108845710754,0.004850427620112896,accept,,,,,,,provisional_model_estimate
audit_0306,s2p2e-rag-0015801,compressed,True,shapenet,car,place,"place the car at the target zone grasp, place, align",0.8990969657897949,0.9550551176071167,0.9995497465133667,0.9125423431396484,0.9416335821151733,0.003167577786371112,accept,,,,,,,provisional_model_estimate
audit_0307,s2p2e-rag-0049819,compressed,True,shapenet,stool,tool_use,"use the stool as a tool grasp, place, align",0.881544291973114,0.9308875203132629,0.9997944831848145,0.8569506406784058,0.9170553088188171,0.005192247219383717,accept,,,,,,,provisional_model_estimate
audit_0308,s2p2e-rag-0015300,compressed,True,shapenet,car,pick,"pick the car grasp, place, align",0.9009490013122559,0.9067473411560059,0.9997609853744507,0.8792043924331665,0.9225901365280151,0.002830514684319496,accept,,,,,,,provisional_model_estimate
audit_0309,s2p2e-rag-0008369,compressed,True,shapenet,bench,tool_use,"use the bench as a tool grasp, place, align",0.8786280751228333,0.9035367965698242,0.9996668100357056,0.9081932306289673,0.9250048398971558,0.00478167412802577,accept,,,,,,,provisional_model_estimate
audit_0310,s2p2e-rag-0028991,compressed,True,shapenet,guitar,place,"place the guitar at the target zone grasp, place, align",0.9021379351615906,0.9785995483398438,0.9975976943969727,0.9625508189201355,0.9622520208358765,0.002779657021164894,accept,,,,,,,provisional_model_estimate
audit_0311,s2p2e-rag-0033301,compressed,True,shapenet,mantel,place,"place the mantel at the target zone grasp, place, align",0.8967124819755554,0.9613741040229797,0.9995170831680298,0.9238287210464478,0.9458324313163757,0.002151303691789508,accept,,,,,,,provisional_model_estimate
audit_0312,s2p2e-rag-0025766,compressed,True,shapenet,dresser,place,"place the dresser at the target zone grasp, place, align",0.8977047801017761,0.9510478973388672,0.9996363520622253,0.8570758700370789,0.9268530607223511,0.0020422101952135563,accept,,,,,,,provisional_model_estimate
audit_0313,s2p2e-rag-0056175,compressed,True,shapenet,tv_stand,pick,"pick the tv stand grasp, place, align",0.8978595733642578,0.9459341764450073,0.999657154083252,0.9092578887939453,0.9386731386184692,0.005139531102031469,accept,,,,,,,provisional_model_estimate
audit_0314,s2p2e-rag-0049390,compressed,True,shapenet,stairs,pick,"pick the stairs grasp, place, align",0.894701361656189,0.9346792101860046,0.9994823336601257,0.9366291165351868,0.9432531595230103,0.0073828683234751225,accept,,,,,,,provisional_model_estimate
audit_0315,s2p2e-rag-0012895,compressed,True,shapenet,bottle,pick,"pick the bottle grasp, pour, upright",0.9014097452163696,0.9631808996200562,0.9991155862808228,0.9564560651779175,0.9570544958114624,0.0026010884903371334,accept,,,,,,,provisional_model_estimate
audit_0316,s2p2e-rag-0067066,compressed,True,objaverse,objaverse_asset,place,place the objaverse asset at the target zone graspable rigid object with unknown semantics,0.8945886492729187,0.9494746923446655,0.9993467330932617,0.8914806246757507,0.9349440336227417,0.003946190234273672,accept,,,,,,,provisional_model_estimate
audit_0317,s2p2e-rag-0027757,compressed,True,shapenet,glass_box,insert,"insert the glass box into the slot grasp, place, align",0.8544924855232239,0.9302210807800293,0.9998419880867004,0.8408181071281433,0.9068078994750977,0.003425647970288992,accept,,,,,,,provisional_model_estimate
audit_0318,s2p2e-rag-0044811,compressed,True,shapenet,sink,place,"place the sink at the target zone grasp, place, align",0.8968043327331543,0.960608184337616,0.9994471669197083,0.9108842611312866,0.9419777989387512,0.004306270275264978,accept,,,,,,,provisional_model_estimate
audit_0319,s2p2e-rag-0011973,compressed,True,shapenet,bottle,pour,"pour using the bottle grasp, pour, upright",0.9152172803878784,0.8902185559272766,0.9997867345809937,0.8442853689193726,0.9140993356704712,0.005543372593820095,accept,,,,,,,provisional_model_estimate
audit_0320,s2p2e-rag-0050950,compressed,True,shapenet,table,pick,"pick the table support, place, align",0.897209644317627,0.9091473817825317,0.9997614622116089,0.889127254486084,0.9251292943954468,0.002820118796080351,accept,,,,,,,provisional_model_estimate
audit_0321,s2p2e-rag-0049996,compressed,True,shapenet,stool,place,"place the stool at the target zone grasp, place, align",0.8973289728164673,0.9706597328186035,0.9994789361953735,0.8067887425422668,0.9187538027763367,0.003176379483193159,accept,,,,,,,provisional_model_estimate
audit_0322,s2p2e-rag-0064875,compressed,True,objaverse,objaverse_asset,pick,pick the objaverse asset graspable rigid object with unknown semantics,0.9006026983261108,0.9342597126960754,0.9996927976608276,0.869685173034668,0.9254995584487915,0.0029182129073888063,accept,,,,,,,provisional_model_estimate
audit_0323,s2p2e-rag-0024176,compressed,True,shapenet,desk,place,"place the desk at the target zone grasp, place, align",0.8933603167533875,0.9563271403312683,0.9994590878486633,0.8319636583328247,0.9186180233955383,0.004090326838195324,accept,,,,,,,provisional_model_estimate
audit_0324,s2p2e-rag-0030345,compressed,True,shapenet,keyboard,pick,"pick the keyboard grasp, place, align",0.9005312919616699,0.9586308598518372,0.9991073608398438,0.9498953819274902,0.9544839859008789,0.00492158904671669,accept,,,,,,,provisional_model_estimate
audit_0325,s2p2e-rag-0031122,compressed,True,shapenet,lamp,insert,"insert the lamp into the slot grasp, rotate, place",0.8530079126358032,0.911015510559082,0.999760627746582,0.8763273358345032,0.9132800102233887,0.002559655113145709,accept,,,,,,,provisional_model_estimate
